Date,High,Low,Open,Close,Volume,Adj Close,50ma,100ma,200ma,Symbol,Buy_Sell,Indicator,Narrative
2019-12-30,59.29999923706055,58.2400016784668,59.25,58.65999984741211,3779300.0,58.65999984741211,56.64415138244629,56.60942840576172,56.24106330871582,DAL,BUY,Flash,"50 Day (56.64415138244629) now above 100 day (56.60942840576172) BULLISH Indicator, BUY Rating"
2019-12-30,16.940000534057614,16.489999771118164,16.549999237060547,16.770000457763672,12869800.0,16.770000457763672,15.436840953826904,15.400843725204467,18.3743402338028,M,BUY,Flash,"50 Day (15.436840953826904) now above 100 day (15.400843725204467) BULLISH Indicator, BUY Rating"
2019-12-30,201.66000366210938,200.05999755859366,201.4900054931641,201.5800018310547,226800.0,201.5800018310547,192.0186181640625,191.9128739929199,187.3352894592285,WLTW,BUY,Flash,"50 Day (192.0186181640625) now above 100 day (191.9128739929199) BULLISH Indicator, BUY Rating"
