Date,High,Low,Open,Close,Volume,Adj Close,50ma,100ma,200ma,Symbol
2019-01-07,34.93000030517578,33.79999923706055,34.66999816894531,33.970001220703125,4868600.0,32.637481689453125,32.637481689453125,32.637481689453125,32.637481689453125,NEM
2019-01-08,34.08000183105469,33.38999938964844,33.630001068115234,34.06999969482422,6457200.0,32.73356246948242,32.68552207946777,32.68552207946777,32.68552207946777,NEM
2019-01-09,34.540000915527344,33.970001220703125,34.02000045776367,34.369998931884766,5259700.0,33.02178955078125,32.797611236572266,32.797611236572266,32.797611236572266,NEM
2019-01-10,34.93000030517578,34.189998626708984,34.29999923706055,34.81999969482422,5008400.0,33.454139709472656,32.96174335479736,32.96174335479736,32.96174335479736,NEM
2019-01-11,35.18000030517578,34.7400016784668,34.90999984741211,34.880001068115234,3821500.0,33.51178741455078,33.07175216674805,33.07175216674805,33.07175216674805,NEM
2019-01-14,33.4900016784668,31.649999618530273,32.849998474121094,31.780000686645508,28513700.0,30.533388137817383,32.648691495259605,32.648691495259605,32.648691495259605,NEM
2019-01-15,31.969999313354492,30.670000076293945,31.770000457763672,31.020000457763672,15514100.0,29.803197860717773,32.24219240461077,32.24219240461077,32.24219240461077,NEM
2019-01-16,31.959999084472656,31.0,31.079999923706055,31.559999465942383,8730200.0,30.322017669677734,32.00217056274414,32.00217056274414,32.00217056274414,NEM
2019-01-17,31.639999389648438,31.209999084472656,31.549999237060547,31.6200008392334,5386400.0,30.37966537475586,31.82189220852322,31.82189220852322,31.82189220852322,NEM
2019-01-18,32.13999938964844,31.31999969482422,31.5,31.770000457763672,8021500.0,30.523778915405273,31.692080879211424,31.692080879211424,31.692080879211424,NEM
2019-01-22,32.189998626708984,31.450000762939453,31.760000228881836,32.099998474121094,8188700.0,30.840831756591797,31.614694595336914,31.614694595336914,31.614694595336914,NEM
2019-01-23,32.47999954223633,31.729999542236328,31.90999984741211,32.20000076293945,8544500.0,30.936914443969727,31.558212916056316,31.558212916056316,31.558212916056316,NEM
2019-01-24,32.2400016784668,31.84000015258789,32.0,32.18000030517578,6683400.0,30.917695999145508,31.508942383986252,31.508942383986252,31.508942383986252,NEM
2019-01-25,33.20000076293945,32.56999969482422,32.65999984741211,33.15999984741211,10288800.0,31.859254837036133,31.533964702061244,31.533964702061244,31.533964702061244,NEM
2019-01-28,33.5,32.66999816894531,33.34000015258789,32.90999984741211,10985700.0,31.61905860900879,31.53963762919108,31.53963762919108,31.53963762919108,NEM
2019-01-29,33.59000015258789,32.790000915527344,33.310001373291016,33.540000915527344,8387900.0,32.22434997558594,31.58243215084076,31.58243215084076,31.58243215084076,NEM
