Date,High,Low,Open,Close,Volume,Adj Close,50ma,100ma,200ma,Symbol
2019-01-08,167.0,161.13999938964844,165.1199951171875,166.9499969482422,2146600,166.9499969482422,166.9499969482422,166.9499969482422,166.9499969482422,WDAY
2019-01-09,169.0800018310547,165.42999267578125,168.0,166.17999267578125,2471500,166.17999267578125,166.56499481201172,166.56499481201172,166.56499481201172,WDAY
2019-01-10,168.10000610351562,164.02000427246094,165.00999450683594,167.9600067138672,1768300,167.9600067138672,167.02999877929688,167.02999877929688,167.02999877929688,WDAY
2019-01-11,169.50999450683594,166.25999450683594,167.1699981689453,167.4600067138672,1422400,167.4600067138672,167.13750076293945,167.13750076293945,167.13750076293945,WDAY
2019-01-14,166.92999267578125,163.13999938964844,165.38999938964844,163.3300018310547,1816700,163.3300018310547,166.3760009765625,166.3760009765625,166.3760009765625,WDAY
2019-01-15,166.52000427246094,163.6999969482422,164.38999938964844,164.47000122070312,3023400,164.47000122070312,166.05833435058594,166.05833435058594,166.05833435058594,WDAY
2019-01-16,165.55999755859375,162.1300048828125,163.86000061035156,165.33999633789062,2420200,165.33999633789062,165.9557146344866,165.9557146344866,165.9557146344866,WDAY
2019-01-17,168.47999572753906,163.60000610351562,163.88999938964844,166.5800018310547,1619800,166.5800018310547,166.03375053405762,166.03375053405762,166.03375053405762,WDAY
2019-01-18,172.13999938964844,166.9600067138672,168.5,172.0800018310547,2173200,172.0800018310547,166.70555623372397,166.70555623372397,166.70555623372397,WDAY
2019-01-22,172.44000244140625,169.05999755859375,170.24000549316406,170.77000427246094,1614400,170.77000427246094,167.11200103759765,167.11200103759765,167.11200103759765,WDAY
2019-01-23,176.13999938964844,170.52000427246094,171.13999938964844,171.66000366210938,2004600,171.66000366210938,167.5254558216442,167.5254558216442,167.5254558216442,WDAY
2019-01-24,173.69000244140625,170.1999969482422,172.0,171.1999969482422,1216800,171.1999969482422,167.831667582194,167.831667582194,167.831667582194,WDAY
2019-01-25,176.1199951171875,171.63999938964844,173.11000061035156,175.5800018310547,1385700,175.5800018310547,168.42769329364484,168.42769329364484,168.42769329364484,WDAY
2019-01-28,174.97999572753906,170.6699981689453,174.47999572753906,172.5,1037800,172.5,168.71857234409876,168.71857234409876,168.71857234409876,WDAY
2019-01-29,173.5,164.47999572753906,172.88999938964844,166.69000244140625,2641800,166.69000244140625,168.58333435058594,168.58333435058594,168.58333435058594,WDAY
2019-01-30,172.66000366210938,167.36000061035156,168.39999389648438,172.6199951171875,1864100,172.6199951171875,168.83562564849854,168.83562564849854,168.83562564849854,WDAY
2019-01-31,184.97999572753906,179.2899932861328,180.5,181.52999877929688,3165900,181.52999877929688,169.58235347972197,169.58235347972197,169.58235347972197,WDAY
2019-02-01,186.9499969482422,180.3300018310547,180.6699981689453,186.05999755859375,2477700,186.05999755859375,170.4977781507704,170.4977781507704,170.4977781507704,WDAY
2019-02-04,189.19000244140625,185.0,186.0500030517578,186.77999877929688,1797500,186.77999877929688,171.35473713121917,171.35473713121917,171.35473713121917,WDAY
2019-02-05,190.35000610351562,187.5,188.2100067138672,189.2899932861328,2041900,189.2899932861328,172.25149993896486,172.25149993896486,172.25149993896486,WDAY
2019-02-06,189.57000732421875,184.69000244140625,188.60000610351562,188.47999572753906,1189500,188.47999572753906,173.02428545270647,173.02428545270647,173.02428545270647,WDAY
2019-02-07,187.33999633789062,183.14999389648438,186.25999450683594,186.61000061035156,1341900,186.61000061035156,173.64181795987216,173.64181795987216,173.64181795987216,WDAY
2019-02-08,189.97000122070312,184.7899932861328,184.97999572753906,189.41000366210938,1570200,189.41000366210938,174.32739125127378,174.32739125127378,174.32739125127378,WDAY
2019-02-11,192.89999389648438,188.38999938964844,192.66000366210938,190.3000030517578,1611800,190.3000030517578,174.9929167429606,174.9929167429606,174.9929167429606,WDAY
2019-02-12,193.0800018310547,188.80999755859375,192.88999938964844,189.52000427246094,2099100,189.52000427246094,175.57400024414062,175.57400024414062,175.57400024414062,WDAY
2019-02-13,191.0800018310547,186.25999450683594,190.1699981689453,187.75,1664800,187.75,176.0423079270583,176.0423079270583,176.0423079270583,WDAY
2019-02-14,189.8000030517578,186.97999572753906,186.97999572753906,188.5399932861328,1425800,188.5399932861328,176.50518516257958,176.50518516257958,176.50518516257958,WDAY
2019-02-15,193.3699951171875,187.91000366210938,193.0,190.7899932861328,1717000,190.7899932861328,177.0153568812779,177.0153568812779,177.0153568812779,WDAY
2019-02-19,192.9199981689453,190.00999450683594,190.19000244140625,192.74000549316406,1347200,192.74000549316406,177.55758614375674,177.55758614375674,177.55758614375674,WDAY
2019-02-20,193.72999572753906,187.17999267578125,192.49000549316406,188.64999389648438,1846600,188.64999389648438,177.92733306884764,177.92733306884764,177.92733306884764,WDAY
2019-02-21,190.67999267578125,187.22000122070312,188.4199981689453,189.47000122070312,1335300,189.47000122070312,178.29967720277847,178.29967720277847,178.29967720277847,WDAY
2019-02-22,194.80999755859375,190.27999877929688,190.44000244140625,194.6999969482422,1305000,194.6999969482422,178.81218719482422,178.81218719482422,178.81218719482422,WDAY
2019-02-25,198.97000122070312,195.1999969482422,196.13999938964844,196.22999572753906,1930000,196.22999572753906,179.33999957460347,179.33999957460347,179.33999957460347,WDAY
2019-02-26,197.7899932861328,194.42999267578125,195.38999938964844,195.1199951171875,2075500,195.1199951171875,179.80411709056182,179.80411709056182,179.80411709056182,WDAY
2019-02-27,198.13999938964844,193.85000610351562,196.00999450683594,197.4499969482422,1487600,197.4499969482422,180.30828508649554,180.30828508649554,180.30828508649554,WDAY
2019-02-28,199.4499969482422,195.7100067138672,197.50999450683594,197.92999267578125,2936800,197.92999267578125,180.7977769639757,180.7977769639757,180.7977769639757,WDAY
2019-03-01,200.0,187.1300048828125,199.85000610351562,189.13999938964844,5545300,189.13999938964844,181.02324243493982,181.02324243493982,181.02324243493982,WDAY
2019-03-04,190.3000030517578,175.50999450683594,189.35000610351562,179.22000122070312,6069900,179.22000122070312,180.9757887187757,180.9757887187757,180.9757887187757,WDAY
2019-03-05,183.22999572753906,178.36000061035156,180.3300018310547,181.9600067138672,3371400,181.9600067138672,181.0010250776242,181.0010250776242,181.0010250776242,WDAY
2019-03-06,183.99000549316406,179.77999877929688,182.85000610351562,182.42999267578125,1438000,182.42999267578125,181.03674926757813,181.03674926757813,181.03674926757813,WDAY
2019-03-07,184.9499969482422,180.2100067138672,181.25999450683594,181.75,1867400,181.75,181.0541456269055,181.0541456269055,181.0541456269055,WDAY
2019-03-08,181.82000732421875,176.47000122070312,178.4199981689453,181.61000061035156,1616700,181.61000061035156,181.0673802693685,181.0673802693685,181.0673802693685,WDAY
2019-03-11,186.25,182.0,182.24000549316406,185.5,1987800,185.5,181.17046444915061,181.17046444915061,181.17046444915061,WDAY
2019-03-12,188.85000610351562,184.74000549316406,186.5399932861328,187.33999633789062,1681100,187.33999633789062,181.3106810829856,181.3106810829856,181.3106810829856,WDAY
2019-03-13,190.74000549316406,186.1199951171875,188.5,186.16000366210938,1820700,186.16000366210938,181.41844380696614,181.41844380696614,181.41844380696614,WDAY
2019-03-14,188.7899932861328,184.8000030517578,185.9600067138672,187.0399932861328,1644500,187.0399932861328,181.54065140433934,181.54065140433934,181.54065140433934,WDAY
2019-03-15,187.77000427246094,184.1699981689453,185.27000427246094,186.69000244140625,2630100,186.69000244140625,181.65021206470246,181.65021206470246,181.65021206470246,WDAY
2019-03-18,190.39999389648438,185.88999938964844,186.36000061035156,187.50999450683594,1743000,187.50999450683594,181.77229086558023,181.77229086558023,181.77229086558023,WDAY
2019-03-19,192.0800018310547,186.80999755859375,188.61000061035156,191.52999877929688,2239400,191.52999877929688,181.97142776177853,181.97142776177853,181.97142776177853,WDAY
2019-03-20,195.22000122070312,189.74000549316406,192.0,192.7100067138672,1288800,192.7100067138672,182.1861993408203,182.1861993408203,182.1861993408203,WDAY
2019-03-21,197.86000061035156,191.00999450683594,191.61000061035156,197.5800018310547,1032600,197.5800018310547,182.79879943847655,182.4880386053347,182.4880386053347,WDAY
2019-03-22,196.9499969482422,190.7100067138672,196.25,191.0800018310547,1367100,191.0800018310547,183.29679962158204,182.6532686673678,182.6532686673678,WDAY
2019-03-25,191.7100067138672,188.14999389648438,190.6199951171875,190.6999969482422,1109000,190.6999969482422,183.75159942626954,182.80509372927108,182.80509372927108,WDAY
2019-03-26,194.3699951171875,190.91000366210938,192.19000244140625,192.63999938964844,920700,192.63999938964844,184.25519927978516,182.98722161187067,182.98722161187067,WDAY
2019-03-27,192.77000427246094,185.42999267578125,192.0,189.67999267578125,1265100,189.67999267578125,184.78219909667968,183.1089083584872,183.1089083584872,WDAY
2019-03-28,192.4499969482422,188.75999450683594,190.07000732421875,190.1999969482422,838100,190.1999969482422,185.29679901123046,183.23553494044714,183.23553494044714,WDAY
2019-03-29,194.2100067138672,190.77000427246094,191.88999938964844,192.85000610351562,1081400,192.85000610351562,185.84699920654296,183.40420987313254,183.40420987313254,WDAY
2019-04-01,196.8800048828125,190.0800018310547,193.50999450683594,192.75,1223400,192.75,186.37039916992188,183.56534418566474,183.56534418566474,WDAY
2019-04-02,194.1699981689453,191.0,192.94000244140625,193.77999877929688,720300,193.77999877929688,186.8043991088867,183.73847392453985,183.73847392453985,WDAY
2019-04-03,194.91000366210938,191.8800048828125,194.50999450683594,193.5,1271800,193.5,187.2589990234375,183.90116602579752,183.90116602579752,WDAY
2019-04-04,193.17999267578125,179.0800018310547,193.10000610351562,185.47000122070312,3829200,185.47000122070312,187.5351989746094,183.92688463555007,183.92688463555007,WDAY
2019-04-05,187.42999267578125,183.0800018310547,186.63999938964844,186.2899932861328,1723200,186.2899932861328,187.8369989013672,183.96499929120463,183.96499929120463,WDAY
2019-04-08,187.22000122070312,182.5,185.88999938964844,187.11000061035156,824600,187.11000061035156,188.06759887695313,184.0149199470641,184.0149199470641,WDAY
2019-04-09,190.9600067138672,184.5500030517578,185.5500030517578,190.8000030517578,1765000,190.8000030517578,188.43359893798828,184.12093687057495,184.12093687057495,WDAY
2019-04-10,196.72999572753906,190.67999267578125,191.91000366210938,195.10000610351562,1693200,195.10000610351562,189.00179901123047,184.2898456280048,184.2898456280048,WDAY
2019-04-11,196.72999572753906,193.75999450683594,195.02999877929688,195.8699951171875,811900,195.8699951171875,189.46679901123048,184.46530243844697,184.46530243844697,WDAY
2019-04-12,197.39999389648438,193.8300018310547,196.5,195.75,865400,195.75,189.75119903564453,184.6337307602612,184.6337307602612,WDAY
2019-04-15,195.63999938964844,191.27000427246094,195.02000427246094,192.91000366210938,1760900,192.91000366210938,189.88819915771484,184.7554406558766,184.7554406558766,WDAY
2019-04-16,198.58999633789062,192.3800048828125,192.3800048828125,195.7899932861328,2245600,195.7899932861328,190.06839904785156,184.91536170848903,184.91536170848903,WDAY
2019-04-17,196.0,189.80999755859375,195.69000244140625,191.02000427246094,1515900,191.02000427246094,190.10299926757813,185.00257088797434,185.00257088797434,WDAY
2019-04-18,191.00999450683594,184.25,191.00999450683594,187.8300018310547,2505600,187.8300018310547,190.08999938964843,185.04239385900362,185.04239385900362,WDAY
2019-04-22,189.97999572753906,186.7899932861328,187.7100067138672,189.3699951171875,1053700,189.3699951171875,190.14519927978515,185.10249943203397,185.10249943203397,WDAY
2019-04-23,195.5,189.69000244140625,190.82000732421875,195.1999969482422,1439400,195.1999969482422,190.2609991455078,185.24082131581764,185.24082131581764,WDAY
2019-04-24,197.7100067138672,194.9600067138672,195.7899932861328,195.3699951171875,1382900,195.3699951171875,190.3623989868164,185.37770204286318,185.37770204286318,WDAY
2019-04-25,199.36000061035156,195.8000030517578,197.00999450683594,198.82000732421875,1520500,198.82000732421875,190.54839904785158,185.5569327799479,185.5569327799479,WDAY
2019-04-26,204.6199951171875,198.32000732421875,199.9499969482422,204.41000366210938,1526200,204.41000366210938,190.88159912109376,185.8049995020816,185.8049995020816,WDAY
2019-04-29,206.47999572753906,203.60000610351562,205.0,204.50999450683594,1002900,204.50999450683594,191.2009991455078,186.04792151513038,186.04792151513038,WDAY
2019-04-30,208.3300018310547,203.0500030517578,204.47999572753906,205.6300048828125,962800,205.6300048828125,191.4977993774414,186.2989738659981,186.2989738659981,WDAY
2019-05-01,206.85000610351562,201.17999267578125,206.5,201.17999267578125,1102400,201.17999267578125,191.66659912109375,186.4873411927042,186.4873411927042,WDAY
2019-05-02,201.7899932861328,194.80999755859375,200.1699981689453,198.64999389648438,1320200,198.64999389648438,191.86659912109374,186.63937435150146,186.63937435150146,WDAY
2019-05-03,203.7899932861328,198.0500030517578,200.77999877929688,203.1199951171875,789100,203.1199951171875,192.13959899902343,186.84283880539883,186.84283880539883,WDAY
2019-05-06,203.27999877929688,195.0399932861328,196.69000244140625,202.97999572753906,1029300,202.97999572753906,192.30519897460937,187.03963340201028,187.03963340201028,WDAY
2019-05-07,201.99000549316406,195.11000061035156,200.66000366210938,198.5399932861328,1242900,198.5399932861328,192.35139892578124,187.17819195483105,187.17819195483105,WDAY
2019-05-08,200.0500030517578,195.66000366210938,198.0,196.9199981689453,2243600,196.9199981689453,192.3873989868164,187.2941658383324,187.2941658383324,WDAY
2019-05-09,200.52000427246094,191.25,194.5500030517578,200.35000610351562,1310700,200.35000610351562,192.44539916992187,187.44776395909926,187.44776395909926,WDAY
2019-05-10,204.22999572753906,197.33999633789062,198.77999877929688,203.52999877929688,1137300,203.52999877929688,192.5573992919922,187.63476668956667,187.63476668956667,WDAY
2019-05-13,200.99000549316406,193.83999633789062,198.49000549316406,194.0800018310547,1951000,194.0800018310547,192.6561993408203,187.7088498521125,187.7088498521125,WDAY
2019-05-14,202.11000061035156,195.3800048828125,196.25,201.27999877929688,1131500,201.27999877929688,193.0973992919922,187.8630674535578,187.8630674535578,WDAY
2019-05-15,206.82000732421875,199.2899932861328,200.02999877929688,204.99000549316406,1277100,204.99000549316406,193.5579992675781,188.05550495962078,188.05550495962078,WDAY
2019-05-16,213.97999572753906,204.4199981689453,205.0,212.0,2534300,212.0,194.1493994140625,188.3215549045139,188.3215549045139,WDAY
2019-05-17,212.25,207.80999755859375,210.52999877929688,210.3800048828125,2434400,210.3800048828125,194.72199951171876,188.56395545372595,188.56395545372595,WDAY
2019-05-20,209.36000061035156,202.6699981689453,208.13999938964844,202.80999755859375,1545600,202.80999755859375,195.1459994506836,188.71880373747453,188.71880373747453,WDAY
2019-05-21,208.10000610351562,205.67999267578125,205.80999755859375,206.8300018310547,1429400,206.8300018310547,195.5725994873047,188.9135478029969,188.9135478029969,WDAY
2019-05-22,210.8699951171875,205.1300048828125,205.1300048828125,210.41000366210938,2149500,210.41000366210938,196.03399963378905,189.14223350362576,189.14223350362576,WDAY
2019-05-23,209.89999389648438,202.44000244140625,209.17999267578125,205.32000732421875,1548600,205.32000732421875,196.41719970703124,189.312525859632,189.312525859632,WDAY
2019-05-24,213.1300048828125,206.5,207.02000427246094,210.72000122070312,1656500,210.72000122070312,196.89079986572267,189.53552039464316,189.53552039464316,WDAY
2019-05-28,217.6300048828125,211.6300048828125,212.5,212.8699951171875,3754000,212.8699951171875,197.41439971923828,189.77608198972092,189.77608198972092,WDAY
2019-05-29,210.0,199.36000061035156,209.85000610351562,203.22999572753906,5529300,203.22999572753906,197.72879974365233,189.91336682378028,189.91336682378028,WDAY
2019-05-30,208.35000610351562,203.00999450683594,203.3300018310547,207.91000366210938,1702400,207.91000366210938,198.0563998413086,190.09515103426847,190.09515103426847,WDAY
2019-05-31,207.8000030517578,203.0500030517578,203.89999389648438,204.1199951171875,1721300,204.1199951171875,198.284599609375,190.23539947509767,190.23539947509767,WDAY
2019-06-03,204.7899932861328,190.3800048828125,203.85000610351562,191.8800048828125,2941300,191.8800048828125,198.17059967041016,190.48469955444335,190.2516826969562,WDAY
2019-06-04,195.99000549316406,189.6199951171875,193.52000427246094,195.7899932861328,3164100,195.7899932861328,198.26479949951172,190.78079956054688,190.3059798595952,WDAY
2019-06-05,200.80999755859375,194.88999938964844,198.97999572753906,199.60000610351562,2095200,199.60000610351562,198.4427996826172,191.09719955444336,190.3962131240993,WDAY
2019-06-06,205.3000030517578,198.2899932861328,199.1300048828125,204.11000061035156,1320400,204.11000061035156,198.67219970703124,191.4636994934082,190.52807646531326,WDAY
2019-06-07,211.82000732421875,204.19000244140625,204.85000610351562,211.47000122070312,1823600,211.47000122070312,199.1079998779297,191.94509948730467,190.72752336774553,WDAY
2019-06-10,217.0,213.3000030517578,213.67999267578125,213.69000244140625,1639800,213.69000244140625,199.57779998779296,192.4372994995117,190.9441505288178,WDAY
