Date,High,Low,Open,Close,Volume,Adj Close,50ma,100ma,200ma,Symbol
2018-12-31,92.18000030517578,91.1500015258789,91.62999725341797,91.91999816894531,7239500.0,89.40538787841797,89.40538787841797,89.40538787841797,89.40538787841797,PG
2019-01-02,91.38999938964844,89.93000030517578,91.02999877929688,91.27999877929688,9843900.0,88.78288269042969,89.09413528442383,89.09413528442383,89.09413528442383,PG
2019-01-03,92.5,90.37999725341797,90.94000244140625,90.63999938964844,9820200.0,88.160400390625,88.78289031982422,88.78289031982422,88.78289031982422,PG
2019-01-04,92.48999786376953,90.37000274658203,90.83999633789062,92.48999786376953,10565700.0,89.95979309082031,89.07711601257324,89.07711601257324,89.07711601257324,PG
2019-01-07,92.5,91.4000015258789,91.91000366210938,92.12000274658203,9012500.0,89.59991455078125,89.18167572021484,89.18167572021484,89.18167572021484,PG
2019-01-08,93.08999633789062,91.81999969482422,92.69999694824219,92.45999908447266,9551300.0,89.93061065673828,89.30649820963542,89.30649820963542,89.30649820963542,PG
2019-01-09,92.95999908447266,90.80999755859375,92.69000244140625,90.94999694824219,15015600.0,88.46192169189453,89.18584442138672,89.18584442138672,89.18584442138672,PG
2019-01-10,91.54000091552734,90.61000061035156,90.88999938964844,91.16999816894531,11102300.0,88.67589569091797,89.12210083007812,89.12210083007812,89.12210083007812,PG
2019-01-11,91.9800033569336,91.11000061035156,91.66999816894531,91.7699966430664,7166600.0,89.25948333740234,89.13736555311415,89.13736555311415,89.13736555311415,PG
2019-01-14,91.91000366210938,90.8499984741211,91.5,91.1500015258789,7952000.0,88.65644073486328,89.08927307128906,89.08927307128906,89.08927307128906,PG
2019-01-15,92.61000061035156,91.13999938964844,91.1500015258789,92.01000213623047,7834500.0,89.49292755126953,89.12596893310547,89.12596893310547,89.12596893310547,PG
2019-01-16,92.1500015258789,90.98999786376953,91.73999786376953,91.37000274658203,7964500.0,88.87044525146484,89.10467529296875,89.10467529296875,89.10467529296875,PG
2019-01-17,91.55999755859375,90.3499984741211,90.70999908447266,90.63999938964844,8044500.0,88.85787963867188,89.08569101186899,89.08569101186899,89.08569101186899,PG
2019-01-18,91.83999633789062,91.04000091552734,91.37000274658203,91.41999816894531,9100300.0,89.6225357055664,89.1240370614188,89.1240370614188,89.1240370614188,PG
2019-01-22,91.75,89.08000183105469,91.38999938964844,90.44000244140625,13518500.0,88.66181182861328,89.09322204589844,89.09322204589844,89.09322204589844,PG
2019-01-23,96.41000366210938,93.62999725341797,94.18000030517578,94.83999633789062,22869000.0,92.97529602050781,89.33585166931152,89.33585166931152,89.33585166931152,PG
2019-01-24,94.55999755859375,93.19000244140625,94.29000091552734,94.30000305175781,12146400.0,92.4459228515625,89.51879703297334,89.51879703297334,89.51879703297334,PG
2019-01-25,94.88999938964844,93.05999755859375,94.41999816894531,93.5999984741211,10618000.0,91.75968170166016,89.64329062567816,89.64329062567816,89.64329062567816,PG
2019-01-28,93.97000122070312,92.97000122070312,93.31999969482422,93.5199966430664,9765600.0,91.68124389648438,89.75055132414165,89.75055132414165,89.75055132414165,PG
2019-01-29,94.12000274658203,93.0999984741211,93.79000091552734,93.54000091552734,9769800.0,91.70085906982422,89.84806671142579,89.84806671142579,89.84806671142579,PG
2019-01-30,94.66000366210938,93.56999969482422,93.61000061035156,94.5199966430664,7750200.0,92.66159057617188,89.98204403831845,89.98204403831845,89.98204403831845,PG
2019-01-31,96.80999755859375,94.08000183105469,94.43000030517578,96.47000122070312,16044400.0,94.57324981689453,90.1907352100719,90.1907352100719,90.1907352100719,PG
2019-02-01,97.61000061035156,95.98999786376953,96.3499984741211,97.47000122070312,12720800.0,95.5535888671875,90.42390276038128,90.42390276038128,90.42390276038128,PG
2019-02-04,98.22000122070312,96.72000122070312,97.20999908447266,98.02999877929688,11887500.0,96.10257720947266,90.66051419576009,90.66051419576009,90.66051419576009,PG
2019-02-05,98.0199966430664,97.20999908447266,97.98999786376953,97.44000244140625,9772300.0,95.52418518066406,90.85506103515625,90.85506103515625,90.85506103515625,PG
2019-02-06,98.31999969482422,97.12000274658203,97.25,97.91999816894531,8693900.0,95.99473571777344,91.05274083064153,91.05274083064153,91.05274083064153,PG
2019-02-07,97.5999984741211,96.33999633789062,97.5199966430664,97.13999938964844,8732500.0,95.2300796508789,91.20745708324291,91.20745708324291,91.20745708324291,PG
2019-02-08,97.72000122070312,96.69999694824219,97.01000213623047,97.70999908447266,7483200.0,95.78887939453125,91.37107930864606,91.37107930864606,91.37107930864606,PG
2019-02-11,98.38999938964844,97.43000030517578,97.48999786376953,98.2699966430664,8494100.0,96.33786010742188,91.54234761205213,91.54234761205213,91.54234761205213,PG
2019-02-12,99.33999633789062,97.9800033569336,98.37999725341797,99.26000213623047,11238800.0,97.30840301513672,91.73454945882162,91.73454945882162,91.73454945882162,PG
2019-02-13,99.69999694824219,99.01000213623047,99.29000091552734,99.23999786376953,11587200.0,97.28878784179688,91.91371843891758,91.91371843891758,91.91371843891758,PG
2019-02-14,98.81999969482422,97.83999633789062,98.69999694824219,98.45999908447266,7930100.0,96.52412414550781,92.05779361724854,92.05779361724854,92.05779361724854,PG
2019-02-15,99.19999694824219,98.25,98.94999694824219,98.4800033569336,12069100.0,96.54373168945312,92.19373113458806,92.19373113458806,92.19373113458806,PG
2019-02-19,100.0,98.47000122070312,98.55999755859375,99.98999786376953,10098200.0,98.02404022216797,92.36521081363453,92.36521081363453,92.36521081363453,PG
2019-02-20,100.22000122070312,98.94000244140625,99.77999877929688,99.27999877929688,8947400.0,97.32801055908203,92.50700509207589,92.50700509207589,92.50700509207589,PG
2019-02-21,99.86000061035156,98.58999633789062,99.0999984741211,99.77999877929688,7444800.0,97.81817626953125,92.65453762478299,92.65453762478299,92.65453762478299,PG
2019-02-22,100.4000015258789,99.4000015258789,99.69000244140625,100.25,7925400.0,98.2789306640625,92.80654824746621,92.80654824746621,92.80654824746621,PG
2019-02-25,100.44999694824219,99.33000183105469,100.36000061035156,99.56999969482422,7436100.0,97.61229705810547,92.9330153214304,92.9330153214304,92.9330153214304,PG
2019-02-26,100.18000030517578,99.62999725341797,99.83999633789062,99.83000183105469,7115300.0,97.86720275878906,93.05953294802934,93.05953294802934,93.05953294802934,PG
2019-02-27,99.62999725341797,98.81999969482422,99.33999633789062,98.91000366210938,6013600.0,96.96528625488281,93.15717678070068,93.15717678070068,93.15717678070068,PG
2019-02-28,99.19999694824219,98.08000183105469,98.91000366210938,98.55000305175781,10575400.0,96.61236572265625,93.24144968172399,93.24144968172399,93.24144968172399,PG
2019-03-01,98.77999877929688,97.83000183105469,98.61000061035156,98.44000244140625,7733200.0,96.5045166015625,93.31914175124396,93.31914175124396,93.31914175124396,PG
2019-03-04,98.87999725341797,97.87999725341797,98.56999969482422,98.87000274658203,6895300.0,96.92606353759766,93.40302365325218,93.40302365325218,93.40302365325218,PG
2019-03-05,99.68000030517578,98.91000366210938,98.91000366210938,99.08999633789062,6274600.0,97.14173889160156,93.48799445412375,93.48799445412375,93.48799445412375,PG
2019-03-06,99.0999984741211,98.4000015258789,98.86000061035156,98.93000030517578,4622300.0,96.9848861694336,93.56570315890842,93.56570315890842,93.56570315890842,PG
2019-03-07,99.5999984741211,98.25,98.97000122070312,98.55000305175781,8408600.0,96.61236572265625,93.6319349537725,93.6319349537725,93.6319349537725,PG
2019-03-08,99.18000030517578,97.75,98.81999969482422,98.41000366210938,5144500.0,96.47511291503906,93.69242810188456,93.69242810188456,93.69242810188456,PG
2019-03-11,99.68000030517578,98.51000213623047,98.79000091552734,99.58000183105469,7544400.0,97.62210083007812,93.77429628372192,93.77429628372192,93.77429628372192,PG
2019-03-12,100.5199966430664,99.7300033569336,99.77999877929688,100.05000305175781,7597500.0,98.08287048339844,93.8622263694296,93.8622263694296,93.8622263694296,PG
2019-03-13,101.58999633789062,99.95999908447266,99.98999786376953,101.18000030517578,9883300.0,99.1906509399414,93.96879486083985,93.96879486083985,93.96879486083985,PG
2019-03-14,101.77999877929688,100.72000122070312,100.94000244140625,101.31999969482422,8590200.0,99.32789611816406,94.16724502563477,94.07387527765012,94.07387527765012,PG
2019-03-15,102.88999938964844,101.7300033569336,101.76000213623047,102.44000244140625,30802700.0,100.42587280273438,94.40010482788085,94.19602907620944,94.19602907620944,PG
2019-03-18,102.29000091552734,101.19999694824219,102.05999755859375,101.51000213623047,8442800.0,99.51416778564453,94.62718017578125,94.2963713160101,94.2963713160101,PG
2019-03-19,102.13999938964844,101.29000091552734,101.91000366210938,101.9000015258789,7334100.0,99.89649200439453,94.82591415405274,94.40007725468388,94.40007725468388,PG
2019-03-20,102.30999755859375,101.05000305175781,101.7300033569336,101.72000122070312,7513800.0,99.72003173828125,95.02831649780273,94.4968036998402,94.4968036998402,PG
2019-03-21,102.91000366210938,101.27999877929688,101.27999877929688,102.48999786376953,8221000.0,100.47489166259766,95.23920211791992,94.60355527060372,94.60355527060372,PG
2019-03-22,103.1500015258789,99.01000213623047,102.4800033569336,101.66000366210938,11035900.0,99.66121673583984,95.46318801879883,94.69228617350261,94.69228617350261,PG
