Date,High,Low,Open,Close,Volume,Adj Close,50ma,100ma,200ma,Symbol
2019-01-08,84.62000274658203,81.88999938964844,83.30000305175781,82.37999725341797,3910000,82.37999725341797,82.37999725341797,82.37999725341797,82.37999725341797,UAL
2019-01-09,83.91999816894531,81.2300033569336,81.2300033569336,83.76000213623047,5332600,83.76000213623047,83.06999969482422,83.06999969482422,83.06999969482422,UAL
2019-01-10,81.79000091552734,77.38999938964844,80.7300033569336,81.37000274658203,7376200,81.37000274658203,82.50333404541016,82.50333404541016,82.50333404541016,UAL
2019-01-11,80.97000122070312,79.2300033569336,80.68000030517578,80.06999969482422,4325300,80.06999969482422,81.89500045776367,81.89500045776367,81.89500045776367,UAL
2019-01-14,80.38999938964844,78.68000030517578,79.27999877929688,79.91000366210938,3951200,79.91000366210938,81.49800109863281,81.49800109863281,81.49800109863281,UAL
2019-01-15,82.0999984741211,80.0,80.58999633789062,81.19999694824219,5971900,81.19999694824219,81.44833374023438,81.44833374023438,81.44833374023438,UAL
2019-01-16,87.75,85.55999755859375,86.8499984741211,86.36000061035156,10840600,86.36000061035156,82.1500004359654,82.1500004359654,82.1500004359654,UAL
2019-01-17,87.26000213623047,85.52999877929688,86.6500015258789,86.73999786376953,3571300,86.73999786376953,82.72375011444092,82.72375011444092,82.72375011444092,UAL
2019-01-18,87.19000244140625,85.55000305175781,87.13999938964844,85.58999633789062,3797600,85.58999633789062,83.04222191704645,83.04222191704645,83.04222191704645,UAL
2019-01-22,85.41000366210938,82.88999938964844,85.37000274658203,83.33999633789062,3776300,83.33999633789062,83.07199935913086,83.07199935913086,83.07199935913086,UAL
2019-01-23,84.95999908447266,82.62999725341797,83.69999694824219,82.87999725341797,3916500,82.87999725341797,83.05454462224787,83.05454462224787,83.05454462224787,UAL
2019-01-24,85.69000244140625,83.72000122070312,84.5,84.02999877929688,4740300,84.02999877929688,83.13583246866862,83.13583246866862,83.13583246866862,UAL
2019-01-25,85.16999816894531,83.55000305175781,84.69999694824219,84.13999938964844,4745100,84.13999938964844,83.21307607797476,83.21307607797476,83.21307607797476,UAL
2019-01-28,85.19999694824219,83.0999984741211,83.16999816894531,84.5999984741211,2762400,84.5999984741211,83.31214196341378,83.31214196341378,83.31214196341378,UAL
2019-01-29,85.76000213623047,84.5999984741211,84.69999694824219,85.66999816894531,2273900,85.66999816894531,83.46933237711589,83.46933237711589,83.46933237711589,UAL
2019-01-30,87.97000122070312,85.55000305175781,85.9000015258789,87.47000122070312,2541300,87.47000122070312,83.71937417984009,83.71937417984009,83.71937417984009,UAL
2019-01-31,88.1500015258789,86.79000091552734,87.55999755859375,87.2699966430664,3762700,87.2699966430664,83.92823432473575,83.92823432473575,83.92823432473575,UAL
2019-02-01,88.56999969482422,87.16999816894531,87.20999908447266,87.48999786376953,1824200,87.48999786376953,84.1261100769043,84.1261100769043,84.1261100769043,UAL
2019-02-04,88.62999725341797,87.27999877929688,87.47000122070312,88.62000274658203,2377400,88.62000274658203,84.36263074372944,84.36263074372944,84.36263074372944,UAL
2019-02-05,89.81999969482422,88.62000274658203,88.72000122070312,89.45999908447266,3083700,89.45999908447266,84.6174991607666,84.6174991607666,84.6174991607666,UAL
2019-02-06,89.87999725341797,88.41000366210938,89.13999938964844,89.75,2205400,89.75,84.86190396263486,84.86190396263486,84.86190396263486,UAL
2019-02-07,89.83999633789062,87.66999816894531,89.33000183105469,87.86000061035156,3165300,87.86000061035156,84.99818108298562,84.99818108298562,84.99818108298562,UAL
2019-02-08,88.19000244140625,86.66000366210938,87.33999633789062,88.16999816894531,2197500,88.16999816894531,85.13608617367952,85.13608617367952,85.13608617367952,UAL
2019-02-11,89.44999694824219,88.16999816894531,88.86000061035156,89.1500015258789,2348900,89.1500015258789,85.30333264668782,85.30333264668782,85.30333264668782,UAL
2019-02-12,90.2699966430664,87.87999725341797,89.88999938964844,87.97000122070312,2798500,87.97000122070312,85.40999938964843,85.40999938964843,85.40999938964843,UAL
2019-02-13,88.9000015258789,87.94000244140625,88.27999877929688,88.58000183105469,3680100,88.58000183105469,85.53192256047176,85.53192256047176,85.53192256047176,UAL
2019-02-14,88.73999786376953,87.5,88.2699966430664,88.1500015258789,1482600,88.1500015258789,85.62888844807942,85.62888844807942,85.62888844807942,UAL
2019-02-15,89.3499984741211,88.11000061035156,89.3499984741211,88.30999755859375,2230300,88.30999755859375,85.7246423448835,85.7246423448835,85.7246423448835,UAL
2019-02-19,89.81999969482422,87.81999969482422,87.87000274658203,89.23999786376953,2224200,89.23999786376953,85.84586150070717,85.84586150070717,85.84586150070717,UAL
2019-02-20,89.23999786376953,87.29000091552734,88.27999877929688,88.5,3151000,88.5,85.93433278401693,85.93433278401693,85.93433278401693,UAL
2019-02-21,89.44999694824219,88.25,88.37000274658203,88.83999633789062,2132500,88.83999633789062,86.02806386639995,86.02806386639995,86.02806386639995,UAL
2019-02-22,89.6500015258789,88.6500015258789,88.94000244140625,89.43000030517578,1907600,89.43000030517578,86.1343743801117,86.1343743801117,86.1343743801117,UAL
2019-02-25,90.5999984741211,89.37999725341797,90.05000305175781,89.58000183105469,2395000,89.58000183105469,86.23878733317058,86.23878733317058,86.23878733317058,UAL
2019-02-26,90.93000030517578,89.04000091552734,89.56999969482422,89.52999877929688,4089400,89.52999877929688,86.33558766982135,86.33558766982135,86.33558766982135,UAL
2019-02-27,89.26000213623047,86.83999633789062,88.91999816894531,87.5999984741211,2466700,87.5999984741211,86.37171369280134,86.37171369280134,86.37171369280134,UAL
2019-02-28,88.69999694824219,87.22000122070312,87.9000015258789,87.80999755859375,2300000,87.80999755859375,86.41166602240668,86.41166602240668,86.41166602240668,UAL
2019-03-01,88.62000274658203,85.37000274658203,88.45999908447266,86.91999816894531,3699400,86.91999816894531,86.4254047290699,86.4254047290699,86.4254047290699,UAL
2019-03-04,87.23999786376953,83.2699966430664,87.0999984741211,84.30999755859375,4094500,84.30999755859375,86.36973611932052,86.36973611932052,86.36973611932052,UAL
2019-03-05,85.72000122070312,83.81999969482422,84.63999938964844,85.05000305175781,2848200,85.05000305175781,86.33589680989583,86.33589680989583,86.33589680989583,UAL
2019-03-06,85.68000030517578,84.2699966430664,84.88999938964844,84.33000183105469,2544100,84.33000183105469,86.2857494354248,86.2857494354248,86.2857494354248,UAL
2019-03-07,84.19999694824219,81.94999694824219,83.9800033569336,82.61000061035156,4565700,82.61000061035156,86.19609702505717,86.19609702505717,86.19609702505717,UAL
2019-03-08,82.9000015258789,81.62000274658203,81.98999786376953,82.4000015258789,2316800,82.4000015258789,86.10571379888626,86.10571379888626,86.10571379888626,UAL
2019-03-11,82.52999877929688,81.73999786376953,81.94000244140625,82.37999725341797,5140500,82.37999725341797,86.01906922806141,86.01906922806141,86.01906922806141,UAL
2019-03-12,82.91000366210938,79.58999633789062,82.66999816894531,79.8499984741211,6055300,79.8499984741211,85.87886307456277,85.87886307456277,85.87886307456277,UAL
2019-03-13,81.4000015258789,79.87999725341797,80.5,81.20999908447266,3450300,81.20999908447266,85.77511054144965,85.77511054144965,85.77511054144965,UAL
2019-03-14,82.05999755859375,81.08999633789062,81.19999694824219,81.48999786376953,1816200,81.48999786376953,85.68195591802183,85.68195591802183,85.68195591802183,UAL
2019-03-15,82.4800033569336,81.37999725341797,81.76000213623047,81.69000244140625,4860300,81.69000244140625,85.5970207376683,85.5970207376683,85.5970207376683,UAL
2019-03-18,81.73999786376953,80.5,81.38999938964844,80.7300033569336,2780200,80.7300033569336,85.49562454223633,85.49562454223633,85.49562454223633,UAL
2019-03-19,81.86000061035156,80.75,80.93000030517578,81.33999633789062,2390400,81.33999633789062,85.41081580337213,85.41081580337213,85.41081580337213,UAL
2019-03-20,81.4000015258789,79.79000091552734,81.18000030517578,79.83000183105469,4660700,79.83000183105469,85.29919952392578,85.29919952392578,85.29919952392578,UAL
2019-03-21,81.45999908447266,79.69000244140625,80.29000091552734,81.0,2330500,81.0,85.27159957885742,85.21490149404488,85.21490149404488,UAL
2019-03-22,80.7699966430664,78.75,80.63999938964844,79.62999725341797,3160000,79.62999725341797,85.18899948120117,85.10749948941745,85.10749948941745,UAL
2019-03-25,80.01000213623047,78.08999633789062,79.68000030517578,78.12000274658203,4731400,78.12000274658203,85.12399948120117,84.97565992823186,84.97565992823186,UAL
2019-03-26,78.81999969482422,77.0199966430664,78.45999908447266,77.48999786376953,3061400,77.48999786376953,85.07239944458007,84.83703655666775,84.83703655666775,UAL
2019-03-27,79.56999969482422,77.5,77.54000091552734,78.52999877929688,2371500,78.52999877929688,85.04479934692382,84.72236314253374,84.72236314253374,UAL
2019-03-28,79.29000091552734,77.77999877929688,78.98999786376953,78.5999984741211,1563100,78.5999984741211,84.9927993774414,84.61303520202637,84.61303520202637,UAL
2019-03-29,80.05000305175781,78.58000183105469,79.05000305175781,79.77999877929688,2449900,79.77999877929688,84.8611993408203,84.5282450893469,84.5282450893469,UAL
2019-04-01,81.69000244140625,79.55999755859375,80.20999908447266,80.87000274658203,2723200,80.87000274658203,84.74379943847656,84.46517194550613,84.46517194550613,UAL
2019-04-02,85.0999984741211,82.33999633789062,83.19000244140625,82.7699966430664,3795100,82.7699966430664,84.68739944458008,84.43644016071902,84.43644016071902,UAL
2019-04-03,84.91999816894531,83.0999984741211,83.25,84.19999694824219,4047800,84.19999694824219,84.70459945678711,84.43249944051107,84.43249944051107,UAL
2019-04-04,85.2699966430664,83.54000091552734,84.51000213623047,84.63999938964844,1748400,84.63999938964844,84.73979949951172,84.43590107902152,84.43590107902152,UAL
2019-04-05,85.75,84.5199966430664,84.94999694824219,84.91000366210938,3018100,84.91000366210938,84.75739959716798,84.44354789487777,84.44354789487777,UAL
2019-04-08,85.12000274658203,83.80000305175781,84.5999984741211,84.58000183105469,1853000,84.58000183105469,84.7661996459961,84.44571383037264,84.44571383037264,UAL
2019-04-09,84.63999938964844,83.45999908447266,84.08999633789062,84.25,2016700,84.25,84.75919967651367,84.44265580177307,84.44265580177307,UAL
2019-04-10,85.55000305175781,83.61000061035156,85.33000183105469,84.5199966430664,3547300,84.5199966430664,84.7361996459961,84.4438456608699,84.4438456608699,UAL
2019-04-11,86.41999816894531,84.55999755859375,84.55999755859375,85.75,2570200,85.75,84.70179962158203,84.46363587812944,84.46363587812944,UAL
2019-04-12,86.5,85.30000305175781,86.19000244140625,85.48999786376953,4507500,85.48999786376953,84.66619964599609,84.478954713736,84.478954713736,UAL
2019-04-15,85.43000030517578,84.08000183105469,85.30999755859375,84.5199966430664,2324200,84.5199966430664,84.60679962158203,84.47955827152028,84.47955827152028,UAL
2019-04-16,85.66999816894531,84.38999938964844,84.80999755859375,85.16999816894531,3747800,85.16999816894531,84.5377995300293,84.48956464684528,84.48956464684528,UAL
2019-04-17,89.7300033569336,87.29000091552734,87.94000244140625,89.23999786376953,6963700,89.23999786376953,84.53339950561524,84.55742797851562,84.55742797851562,UAL
2019-04-18,89.80999755859375,87.45999908447266,89.66999816894531,88.27999877929688,3508300,88.27999877929688,84.50399948120118,84.60985855317452,84.60985855317452,UAL
2019-04-22,88.55000305175781,87.1500015258789,87.7699966430664,87.55999755859375,2060600,87.55999755859375,84.49799942016601,84.65083270602756,84.65083270602756,UAL
2019-04-23,88.5,87.26000213623047,87.48999786376953,87.97000122070312,2220800,87.97000122070312,84.49399948120117,84.69630076787243,84.69630076787243,UAL
2019-04-24,88.95999908447266,87.61000061035156,88.0999984741211,88.02999877929688,2049900,88.02999877929688,84.47159942626953,84.74135074099979,84.74135074099979,UAL
2019-04-25,89.1500015258789,86.66999816894531,87.56999969482422,86.86000061035156,2152800,86.86000061035156,84.4493994140625,84.76959940592448,84.76959940592448,UAL
2019-04-26,88.43000030517578,86.48999786376953,86.55999755859375,87.94000244140625,1544900,87.94000244140625,84.43659942626954,84.81131523533871,84.81131523533871,UAL
2019-04-29,89.87999725341797,88.0199966430664,88.0199966430664,89.61000061035156,2561900,89.61000061035156,84.46579940795898,84.8736358246246,84.8736358246246,UAL
2019-04-30,90.16000366210938,88.63999938964844,89.66000366210938,88.86000061035156,2688200,88.86000061035156,84.47679946899414,84.92474306546725,84.92474306546725,UAL
2019-05-01,89.70999908447266,87.77999877929688,89.05999755859375,87.94000244140625,2239600,87.94000244140625,84.45079956054687,84.962910905669,84.962910905669,UAL
2019-05-02,89.29000091552734,88.01000213623047,88.05999755859375,88.30999755859375,1868600,88.30999755859375,84.44699951171874,85.00474948883057,85.00474948883057,UAL
2019-05-03,89.05999755859375,88.2699966430664,88.5,88.5,1165000,88.5,84.44019958496094,85.0479007297092,85.0479007297092,UAL
2019-05-06,88.02999877929688,86.5199966430664,87.13999938964844,87.79000091552734,1620400,87.79000091552734,84.40739959716797,85.08134097587771,85.08134097587771,UAL
2019-05-07,86.76000213623047,84.62000274658203,86.75,85.68000030517578,2400000,85.68000030517578,84.3293995666504,85.0885537388813,85.0885537388813,UAL
2019-05-08,86.08999633789062,84.25,85.25,84.63999938964844,1900500,84.63999938964844,84.23159957885743,85.08321380615234,85.08321380615234,UAL
2019-05-09,84.1500015258789,81.80999755859375,83.83999633789062,84.12000274658203,2329000,84.12000274658203,84.16199966430663,85.07188191133388,85.07188191133388,UAL
2019-05-10,85.19000244140625,80.98999786376953,83.5,84.79000091552734,2841900,84.79000091552734,84.10159973144532,85.06860422533612,85.06860422533612,UAL
2019-05-13,83.19000244140625,81.44000244140625,83.02999877929688,82.06999969482422,3908100,82.06999969482422,84.0045997619629,85.0341375065946,85.0341375065946,UAL
2019-05-14,83.7699966430664,81.93000030517578,82.26000213623047,83.44999694824219,1928500,83.44999694824219,83.98739974975587,85.0161359093406,85.0161359093406,UAL
2019-05-15,83.2699966430664,81.33000183105469,82.4000015258789,82.3499984741211,2371000,82.3499984741211,83.93339965820313,84.98617930894487,84.98617930894487,UAL
2019-05-16,83.6500015258789,82.05000305175781,82.41999816894531,82.58000183105469,1803300,82.58000183105469,83.89839965820312,84.95944400363499,84.95944400363499,UAL
2019-05-17,82.47000122070312,81.2300033569336,82.12999725341797,81.5,2857900,81.5,83.8761996459961,84.92142813546317,84.92142813546317,UAL
2019-05-20,82.4800033569336,81.0,81.38999938964844,81.73999786376953,2355600,81.73999786376953,83.8629995727539,84.88684737164041,84.88684737164041,UAL
2019-05-21,83.37000274658203,82.41999816894531,82.5,82.97000122070312,2162600,82.97000122070312,83.87479965209961,84.8662361227056,84.8662361227056,UAL
2019-05-22,83.0,81.69999694824219,82.4000015258789,81.87999725341797,1505800,81.87999725341797,83.91539962768555,84.83446762409616,84.83446762409616,UAL
2019-05-23,81.95999908447266,79.7699966430664,81.30000305175781,80.91000366210938,2231100,80.91000366210938,83.90939971923828,84.79315747712788,84.79315747712788,UAL
2019-05-24,81.75,80.47000122070312,81.25,80.79000091552734,2266300,80.79000091552734,83.89539978027344,84.7514579296112,84.7514579296112,UAL
2019-05-28,80.79000091552734,79.66000366210938,80.5,79.9000015258789,2242100,79.9000015258789,83.8595997619629,84.70144291513974,84.70144291513974,UAL
2019-05-29,79.52999877929688,78.0999984741211,79.5,79.25,3133100,79.25,83.82999969482422,84.6458159466179,84.6458159466179,UAL
2019-05-30,80.4000015258789,79.04000091552734,79.29000091552734,79.47000122070312,1528900,79.47000122070312,83.79259979248047,84.59353498979048,84.59353498979048,UAL
2019-05-31,79.5199966430664,77.4000015258789,78.5199966430664,77.6500015258789,3553800,77.6500015258789,83.74899978637696,84.52409965515136,84.52409965515136,UAL
